Region;Brott;År;Period;Antal;/100 000 inv
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;6;109;
Essunga kommun;Vissa trafikbrott;2014;Aug;4;73;
Essunga kommun;Alkohol- och narkotikabrott;2014;Aug;1;18;
Essunga kommun;Vapenbrott;2014;Aug;0;0;
Fagersta kommun;Totalt antal brott;2014;Aug;160;1231;
Fagersta kommun;Våldsbrott ;2014;Aug;10;77;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;17;131;
Fagersta kommun;Vårdslöshet- och vållandebrott;2014;Aug;3;23;
Fagersta kommun;Stöldbrott;2014;Aug;52;400;
Fagersta kommun;Bilbrott;2014;Aug;6;46;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;14;108;
Fagersta kommun;Vissa trafikbrott;2014;Aug;26;200;
Fagersta kommun;Alkohol- och narkotikabrott;2014;Aug;34;261;
Fagersta kommun;Vapenbrott;2014;Aug;4;31;
Falkenberg kommun;Totalt antal brott;2014;Aug;403;956;
Falkenberg kommun;Våldsbrott ;2014;Aug;30;71;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;37;88;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2014;Aug;5;12;
Falkenberg kommun;Stöldbrott;2014;Aug;186;441;
Falkenberg kommun;Bilbrott;2014;Aug;47;111;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;50;119;
Falkenberg kommun;Vissa trafikbrott;2014;Aug;28;66;
Falkenberg kommun;Alkohol- och narkotikabrott;2014;Aug;34;81;
Falkenberg kommun;Vapenbrott;2014;Aug;2;5;
Falköping kommun;Totalt antal brott;2014;Aug;262;817;
Falköping kommun;Våldsbrott ;2014;Aug;15;47;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;31;97;
Falköping kommun;Vårdslöshet- och vållandebrott;2014;Aug;2;6;
Falköping kommun;Stöldbrott;2014;Aug;118;368;
Falköping kommun;Bilbrott;2014;Aug;25;78;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;25;78;
Falköping kommun;Vissa trafikbrott;2014;Aug;26;81;
Falköping kommun;Alkohol- och narkotikabrott;2014;Aug;33;103;
Falköping kommun;Vapenbrott;2014;Aug;2;6;
Falun kommun;Totalt antal brott;2014;Aug;352;619;
Falun kommun;Våldsbrott ;2014;Aug;36;63;
Falun kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;55;97;
Falun kommun;Vårdslöshet- och vållandebrott;2014;Aug;5;9;
