Region;Brott;År;Period;Antal;/100 000 inv
Fagersta kommun;Alkohol- och narkotikabrott;2014;Jun;16;123;
Fagersta kommun;Vapenbrott;2014;Jun;1;8;
Falkenberg kommun;Totalt antal brott;2014;Jun;393;932;
Falkenberg kommun;Våldsbrott ;2014;Jun;29;69;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;39;92;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2014;Jun;5;12;
Falkenberg kommun;Stöldbrott;2014;Jun;169;401;
Falkenberg kommun;Bilbrott;2014;Jun;31;74;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;25;59;
Falkenberg kommun;Vissa trafikbrott;2014;Jun;62;147;
Falkenberg kommun;Alkohol- och narkotikabrott;2014;Jun;34;81;
Falkenberg kommun;Vapenbrott;2014;Jun;1;2;
Falköping kommun;Totalt antal brott;2014;Jun;250;779;
Falköping kommun;Våldsbrott ;2014;Jun;28;87;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;32;100;
Falköping kommun;Vårdslöshet- och vållandebrott;2014;Jun;1;3;
Falköping kommun;Stöldbrott;2014;Jun;94;293;
Falköping kommun;Bilbrott;2014;Jun;24;75;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;24;75;
Falköping kommun;Vissa trafikbrott;2014;Jun;25;78;
Falköping kommun;Alkohol- och narkotikabrott;2014;Jun;23;72;
Falköping kommun;Vapenbrott;2014;Jun;3;9;
Falun kommun;Totalt antal brott;2014;Jun;501;882;
Falun kommun;Våldsbrott ;2014;Jun;38;67;
Falun kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;58;102;
Falun kommun;Vårdslöshet- och vållandebrott;2014;Jun;3;5;
